319,"2020-10-01",17699.99,"","",112
320,"2020-10-02",6038.35,"","",103
321,"2020-10-02",220216.32,"","",10
322,"2020-10-02",254752.43,"","",10
323,"2020-10-05",238278.82,"","",10
324,"2020-10-05",2793.00,"","",37
325,"2020-10-06",246808.80,"","",10
326,"2020-10-06",2478.00,"","",10
327,"2020-10-12",12000.00,"","",42
328,"2020-10-12",1890.00,"","",71
329,"2020-10-12",62510.88,"","",99
330,"2020-10-09",200000.00,"","",15
331,"2020-10-12",21001.32,"","",55
332,"2020-10-12",41519.76,"","",85
333,"2020-10-12",6114.06,"","",113
334,"2020-10-12",19500.64,"","",123
335,"2020-10-12",100000.00,"","",15
336,"2020-10-13",8784.92,"Gotovinski račun","",127
337,"2020-10-13",1320.28,"","",10
338,"2020-10-13",95155.20,"","",10
339,"2020-10-16",150000.00,"","",5
340,"2020-10-16",9377.20,"","",47
341,"2020-10-19",1917.00,"","",21
342,"2020-10-19",2852.00,"","",26
343,"2020-10-19",222142.08,"","",10
344,"2020-10-15",15099.96,"","",114
345,"2020-10-20",628.32,"","",128
346,"2020-10-12",600000.00,"","",12
347,"2020-10-21",61210.28,"","",10
348,"2020-10-21",234192.24,"Uplaćeno 86.408,28 + Knjižno 147.783,96","",10
349,"2020-10-22",6301.07,"","",39
350,"2020-10-26",100000.00,"","",15
351,"2020-10-26",5516.78,"","",103
352,"2020-10-22",255035.76,"","",10
353,"2020-10-22",94282.94,"","",7
354,"2020-10-22",9688.84,"","",7
356,"2020-10-23",37806.07,"","",7
357,"2020-10-27",1014.80,"","",118
358,"2020-10-29",3347.71,"","",10
359,"2020-10-29",131938.51,"","",10
360,"2020-10-29",4088.00,"","",132
361,"2020-10-29",50000.00,"","",15
362,"2020-10-29",8517.00,"","",124
363,"2020-11-02",130582.98,"","",10
364,"2020-11-02",176979.85,"","",10
374,"2020-11-10",7184.40,"","",135
375,"2020-11-10",32284.38,"","",15
376,"2020-11-12",200000.00,"","",5
377,"2020-11-12",2183.00,"","",91
378,"2020-11-12",277182.00,"","",10
379,"2020-11-12",8796.24,"","",41
380,"2020-11-16",80000.00,"","",15
381,"2020-11-16",57047.81,"","",7
382,"2020-11-18",841.40,"","",136
383,"2020-11-18",3550.00,"","",107
384,"2020-11-18",40000.01,"","",107
385,"2020-11-18",277182.00,"","",10
386,"2020-11-18",1325.38,"","",10
387,"2020-11-18",8806.81,"","",7
388,"2020-11-18",5898.98,"","",7
389,"2020-11-23",32788.63,"","",37
390,"2020-11-23",189036.00,"","",10
391,"2020-11-19",3462.95,"","",39
392,"2020-11-19",8812.32,"","",89
393,"2020-11-19",6435.90,"","",89
394,"2020-11-13",19000.00,"","",37
395,"2020-11-13",16500.00,"","",120
396,"2020-11-06",8230.24,"","",93
397,"2020-11-03",12402.14,"","",131
398,"2020-11-03",201501.05,"","",10
399,"2020-11-03",3899.66,"","",10
400,"2020-11-03",4399.99,"","",123
401,"2020-10-30",2172.96,"","",109
402,"2020-10-30",13171.58,"","",109
403,"2020-10-26",5256.72,"","",130
404,"2020-10-26",244260.00,"","",10
405,"2020-11-24",16382.41,"","",10
406,"2020-11-24",1458.43,"","",86
407,"2020-11-24",50000.00,"","",15
408,"2020-11-24",4200.00,"","",139
409,"2020-11-24",4688.40,"","",106
410,"2020-11-25",9029.64,"","",9
411,"2020-11-25",14950.00,"","",138
412,"2020-11-26",4950.00,"","",95
414,"2020-10-20",2852.00,"","",26
415,"2020-11-18",966.00,"","",26
416,"2020-11-27",5050.00,"","",140
417,"2020-11-30",330551.04,"","",10
418,"2020-12-01",7262.38,"","",10
419,"2020-12-01",17229.18,"","",10
420,"2020-12-01",154485.60,"","",10
421,"2020-12-01",1247.00,"","",137
422,"2020-12-03",9841.00,"","",2
423,"2020-12-08",2323.20,"","",36
424,"2020-12-08",123192.00,"","",10
425,"2020-12-08",8181.79,"","",10
426,"2020-12-08",3550.27,"","",10
427,"2020-12-10",5500.00,"","",62
428,"2020-12-10",4419.20,"","",41
429,"2020-12-11",55000.00,"","",5
430,"2020-12-11",70000.00,"","",15
431,"2020-12-11",301326.74,"","",85
432,"2020-12-14",13780.40,"","",120
433,"2020-12-14",1994.30,"Gotovinski račun","",144
434,"2020-12-15",50000.00,"","",15
435,"2020-12-16",202777.57,"","",10
436,"2020-12-16",744.82,"","",10
437,"2020-12-23",337094.40,"","",10
438,"2020-12-23",1206.43,"","",10
439,"2020-12-23",126448.80,"","",10
440,"2020-12-23",1702.02,"","",10
441,"2020-12-23",4200.06,"","",10
442,"2020-12-23",5800.00,"","",2
443,"2020-12-23",60000.00,"","",15
444,"2020-12-28",10806.59,"","",112
445,"2020-12-25",241505.88,"","",10
446,"2020-12-30",400727.51,"","",12
447,"2020-12-24",89935.80,"","",10
448,"2020-12-24",156147.97,"","",10
449,"2020-12-24",7210.00,"","",2
450,"2020-12-24",69620.00,"","",145
451,"2020-12-24",3468.40,"","",62
452,"2020-12-28",18238.37,"","",7
453,"2020-12-22",15209.96,"","",7
454,"2020-12-22",8370.89,"","",7
455,"2020-12-22",26216.04,"","",7
456,"2020-12-30",200000.00,"","",5
457,"2020-12-30",4711.00,"","",113
458,"2020-12-30",97335.84,"","",10
459,"2020-12-30",1611.74,"","",10
460,"2020-12-31",10010.00,"","",148
461,"2020-12-31",368650.64,"","",10
462,"2021-01-04",60000.00,"","",15
463,"2021-01-04",112572.00,"","",10
464,"2021-01-04",1391.64,"","",10
465,"2021-01-04",1925.76,"","",10
466,"2021-01-04",5639.93,"","",10
467,"2021-01-04",3808.20,"","",10
468,"2021-01-11",100000.00,"","",15
469,"2020-12-31",19581.16,"","",7
470,"2021-01-08",1560.43,"","",7
471,"2021-01-08",4175.44,"","",7
472,"2021-01-13",179899.40,"","",10
473,"2021-01-13",744.82,"","",10
474,"2021-01-14",2016.86,"","",146
475,"2021-01-18",13136.54,"","",89
476,"2021-01-18",14160.00,"","",10
477,"2021-01-18",9672.23,"","",10
478,"2021-01-18",273129.18,"","",10
479,"2021-01-19",10000.00,"","",37
480,"2021-01-14",783.20,"","",26
481,"2021-01-19",50000.00,"","",15
482,"2021-01-19",2974.00,"","",26
483,"2021-01-19",6449.68,"","",149
484,"2021-01-19",186455.46,"","",10
485,"2021-01-21",17259.70,"","",2
486,"2021-01-22",4080.26,"","",152
487,"2021-01-22",4281.38,"","",22
488,"2021-01-22",6975.12,"","",141
489,"2021-01-22",10177.92,"","",141
490,"2021-01-25",14410.79,"","",33
491,"2021-01-27",7484.40,"","",95
492,"2021-01-27",39987.31,"","",153
493,"2021-01-27",1890.00,"","",71
494,"2021-01-26",1451.52,"","",95
495,"2020-10-23",181901.83,"","",126
496,"2020-09-25",3038.40,"","",51
497,"2020-09-28",3685.50,"","",95
498,"2020-09-28",2948.40,"","",95
499,"2020-12-22",17615.88,"","",39
500,"2020-06-26",7411.51,"","",80
501,"2021-01-29",17331.77,"","",49
502,"2021-01-29",8320.32,"","",9
503,"2021-01-28",150804.00,"","",10
504,"2021-01-25",321648.65,"","",10
505,"2021-01-29",4294.60,"","",31
506,"2021-01-29",4785.84,"","",31
507,"2021-01-25",7918.27,"","",10
508,"2021-01-25",7997.21,"","",10
509,"2021-02-01",5081.21,"","",96
510,"2021-02-01",363266.30,"","",10
511,"2021-02-01",2460.44,"","",10
512,"2021-02-04",22988.60,"","",110
513,"2021-02-04",6910.85,"","",39
514,"2021-02-05",671.00,"","",118
515,"2021-02-02",33146.42,"","",15
516,"2021-02-02",1656.40,"","",19
517,"2021-02-08",278633.40,"","",10
518,"2021-02-08",5369.47,"","",10
519,"2021-02-08",4395.55,"","",10
520,"2021-02-08",2530.00,"","",26
521,"2021-02-11",17617.68,"","",154
522,"2021-02-11",1728.00,"","",125
523,"2021-02-11",3256.80,"","",10
524,"2021-02-11",1957.15,"","",10
525,"2021-02-11",47864.52,"","",10
526,"2021-02-11",177962.88,"","",10
527,"2021-02-12",3378.00,"","",150
528,"2021-02-17",2378.88,"","",89
529,"2021-02-17",250000.00,"","",5
530,"2021-02-17",300000.00,"","",12
531,"2021-02-17",44000.00,"","",154
532,"2021-02-17",38556.13,"","",47
533,"2021-02-17",12470.47,"","",156
534,"2021-02-17",210870.72,"","",10
535,"2021-02-22",215586.00,"","",10
536,"2021-02-22",11757.05,"","",10
537,"2020-08-26",526.75,"","",10
538,"2020-12-21",181746.43,"","",10
539,"2020-09-28",174876.00,"","",10
540,"2020-12-21",2053.20,"","",10
541,"2021-02-24",28908.00,"Gotovinski račun","",161
543,"2021-02-24",55071.00,"Gotovinski račun","",163
544,"2021-02-24",100000.00,"","",12
545,"2021-02-24",103345.46,"","",10
546,"2021-02-24",157319.02,"","",10
547,"2021-02-24",259534.63,"","",10
549,"2021-02-24",3392.39,"","",7
550,"2021-02-24",1742.53,"","",7
551,"2021-02-24",1105.75,"","",7
552,"2021-02-24",8192.27,"","",7
553,"2020-11-04",24965.29,"","",7
554,"2020-10-08",6908.66,"","",7
555,"2020-10-08",60899.33,"","",7
556,"2020-10-08",8184.84,"","",7
557,"2020-10-08",42920.02,"","",7
558,"2021-03-03",1361.60,"","",165
559,"2021-02-22",107215.92,"","",68
560,"2021-03-03",25000.00,"","",11
561,"2021-03-08",20000.00,"","",89
562,"2021-03-09",3672.41,"","",22
563,"2021-03-09",1011.95,"","",22
564,"2021-03-05",5504.56,"","",125
565,"2021-03-05",6784.84,"","",158
566,"2021-03-04",1826.20,"","",26
567,"2021-03-03",107298.86,"","",157
568,"2021-03-03",11748.07,"","",167
569,"2021-03-10",281253.54,"","",15
570,"2021-03-10",100000.00,"","",12
571,"2021-03-12",1059.58,"","",125
572,"2021-03-11",1189.44,"","",155
573,"2021-03-11",1404.20,"","",73
574,"2021-03-10",4891.68,"","",166
575,"2021-03-15",9632.00,"","",95
576,"2021-03-17",100000.00,"","",15
577,"2021-03-16",200000.00,"","",12
578,"2021-03-17",9000.00,"","",37
579,"2021-03-17",6500.00,"","",169
580,"2021-03-22",1988.06,"","",10
581,"2021-03-22",6840.82,"","",10
582,"2021-03-22",1840.00,"","",26
583,"2021-03-19",5998.80,"","",164
584,"2021-03-18",9544.32,"","",122
585,"2021-03-24",2369.10,"","",87
586,"2021-03-25",17713.60,"","",3
587,"2021-03-25",13000.03,"","",42
588,"2021-03-23",17535.74,"","",10
589,"2021-03-26",200000.00,"","",5
590,"2021-03-26",1854.96,"","",10
591,"2021-03-26",141215.56,"","",10
592,"2021-03-29",400000.00,"","",12
593,"2021-03-29",28867.00,"","",10
594,"2021-03-29",45312.00,"","",10
595,"2021-03-29",1180.24,"","",10
596,"2021-03-31",306903.84,"","",10
597,"2021-04-01",109492.20,"","",10
598,"2021-04-01",3552.00,"","",36
599,"2021-04-01",8460.31,"","",7
600,"2021-04-05",183446.46,"","",10
601,"2021-04-02",4571.64,"","",170
602,"2021-04-06",128325.00,"","",10
603,"2021-04-06",3951.07,"","",168
604,"2021-04-07",4580.40,"","",78
605,"2021-04-08",53188.36,"","",10
606,"2021-04-08",1892.40,"","",51
607,"2021-04-09",1813.00,"","",71
608,"2021-04-07",6000.00,"","",29
609,"2021-04-12",100000.00,"","",15
610,"2021-04-12",14504.65,"","",31
611,"2021-04-12",12352.00,"","",31
612,"2021-04-14",292585.25,"","",10
613,"2021-04-14",3083.51,"","",10
614,"2021-04-14",41031.84,"","",174
615,"2021-04-14",5906.88,"","",174
616,"2021-04-15",3961.60,"","",110
617,"2021-04-15",49124.74,"","",55
618,"2021-04-16",255655.97,"","",10
619,"2021-04-19",210630.00,"","",10
620,"2021-04-19",115913.76,"","",10
621,"2021-04-16",545015.60,"","",12
622,"2021-04-20",50000.00,"","",15
623,"2021-04-23",85384.80,"","",10
624,"2021-04-26",326632.73,"","",10
625,"2021-04-21",50000.00,"","",15
626,"2021-04-23",3979.00,"","",175
627,"2021-04-28",8868.79,"","",26
628,"2021-04-28",18321.06,"","",10
629,"2021-04-28",153990.00,"","",10
630,"2021-04-27",2241.60,"","",172
631,"2021-04-29",9095.45,"Gotovinski račun","",179
632,"2021-04-29",60000.00,"","",15
633,"2021-05-05",5197.10,"","",125
634,"2021-05-05",269118.83,"","",10
635,"2021-05-05",1369.84,"","",10
636,"2021-05-05",15094.56,"","",10
637,"2021-05-06",100000.00,"","",5
638,"2021-05-06",100422.72,"","",10
639,"2021-05-06",722.70,"","",155
640,"2021-05-06",19651.25,"","",7
641,"2021-05-06",471.24,"","",7
642,"2021-05-06",15423.85,"","",7
643,"2021-05-07",13467.10,"","",177
644,"2021-05-10",636.00,"","",178
645,"2021-05-10",4077.85,"","",22
646,"2021-05-10",3470.60,"","",22
647,"2021-05-12",2540.93,"","",176
648,"2021-05-11",5299.20,"","",76
649,"2021-05-14",135509.06,"","",10
650,"2021-05-18",100000.00,"","",157
651,"2021-05-18",172723.68,"","",10
652,"2021-05-18",181859.71,"","",10
653,"2021-05-19",10990.60,"","",182
654,"2021-05-20",6195.00,"Gotovinski račun","",183
655,"2021-05-20",80000.00,"","",15
656,"2021-05-25",150000.00,"","",5
657,"2021-05-24",892.08,"","",10
658,"2021-05-24",8688.82,"","",10
659,"2021-05-27",80000.00,"","",15
660,"2021-05-26",3876.40,"","",182
661,"2021-05-26",284730.53,"","",10
662,"2021-05-25",1298.57,"","",10
663,"2021-05-25",14407.09,"","",10
664,"2021-05-20",2396.72,"","",6
665,"2021-05-27",439975.44,"","",12
666,"2021-05-28",5806.80,"","",26
667,"2021-05-31",36239.27,"","",15
668,"2021-05-31",253125.82,"","",10
669,"2021-05-31",1557.00,"","",10
670,"2021-06-03",224393.52,"","",10
671,"2021-06-02",4950.00,"","",185
672,"2021-06-04",6219.20,"","",172
673,"2021-06-04",65215.30,"","",10
674,"2021-06-04",118944.00,"","",10
675,"2021-06-08",37824.00,"","",112
676,"2021-06-08",3600.00,"","",33
677,"2021-06-10",13150.45,"","",186
678,"2021-06-09",393724.80,"","",68
679,"2021-06-09",1936.33,"","",10
680,"2021-06-11",14296.51,"","",131
681,"2021-06-11",103117.31,"","",10
682,"2021-06-11",39060.42,"","",10
683,"2021-06-14",65000.00,"","",15
684,"2021-06-14",430792.32,"","",60
685,"2021-06-11",8467.68,"","",68
686,"2021-06-16",1900.00,"","",155
687,"2021-06-16",82450.00,"","",145
688,"2021-06-15",6794.16,"","",39
689,"2021-06-11",1391.64,"","",7
690,"2021-06-18",154889.28,"","",10
691,"2021-06-18",11475.86,"","",10
692,"2021-06-18",12352.36,"","",10
693,"2021-06-18",771.82,"","",10
694,"2021-06-18",10768.45,"","",187
695,"2021-06-18",65000.00,"","",15
696,"2021-06-19",9831.36,"Gotovinski račun","",194
697,"2021-06-23",248309.76,"","",10
698,"2021-06-30",304083.88,"","",10
699,"2021-07-05",92300.54,"","",10
700,"2021-07-05",5094.38,"","",10
701,"2021-07-05",3564.76,"","",10
702,"2021-07-13",146598.48,"","",10
704,"2021-07-13",1124.02,"","",10
705,"2021-07-13",1527.84,"","",10
707,"2021-07-21",214618.06,"","",10
708,"2021-06-21",13296.50,"","",131
709,"2021-06-21",18963.60,"","",189
710,"2021-06-22",8864.47,"","",193
711,"2021-06-23",4813.45,"","",191
712,"2021-06-25",14469.66,"","",89
713,"2021-06-28",13543.09,"","",6
714,"2021-06-28",1857.31,"","",6
715,"2021-07-01",1772.88,"","",76
716,"2021-07-06",1638.01,"","",120
717,"2021-07-07",11947.20,"","",200
718,"2021-07-07",671.00,"","",197
719,"2021-07-08",15000.00,"","",37
720,"2021-07-08",12285.00,"","",148
