12256,"Voluja","2020-01-14 12:36:59","2020-01-14 12:36:59",1
12258,"Klenje","2020-01-14 12:36:59","2020-01-14 12:36:59",1
12300,"Petrovac Na Mlavi","2020-01-14 12:35:53","2020-01-14 12:35:53",1
12304,"Ranovac","2020-01-14 12:35:53","2020-01-14 12:35:53",1
12305,"Melnica","2020-01-14 12:35:53","2020-01-14 12:35:53",1
12306,"Veliko Laole","2020-01-14 12:35:53","2020-01-14 12:35:53",1
12307,"Burovac","2020-01-14 12:35:53","2020-01-14 12:35:53",1
12309,"Šetonje","2020-01-14 12:35:53","2020-01-14 12:35:53",1
12311,"Malo Crniće","2020-01-14 12:35:53","2020-01-14 12:35:53",1
12312,"Smoljinac","2020-01-14 12:35:53","2020-01-14 12:35:53",1
12313,"Boževac","2020-01-14 12:35:54","2020-01-14 12:35:54",1
12314,"Veliko Selo","2020-01-14 12:35:54","2020-01-14 12:35:54",1
12315,"Rašanac","2020-01-14 12:35:54","2020-01-14 12:35:54",1
12316,"Krepoljin","2020-01-14 12:35:54","2020-01-14 12:35:54",1
12317,"Osanica","2020-01-14 12:35:54","2020-01-14 12:35:54",1
12318,"Vukovac","2020-01-14 12:35:54","2020-01-14 12:35:54",1
12320,"Žagubica","2020-01-14 12:35:54","2020-01-14 12:35:54",1
12321,"Laznica","2020-01-14 12:35:54","2020-01-14 12:35:54",1
12322,"Suvi Do","2020-01-14 12:35:54","2020-01-14 12:35:54",1
12370,"Aleksandrovac","2020-01-14 12:35:54","2020-01-14 12:35:54",1
12371,"Vlaški Do","2020-01-14 12:35:55","2020-01-14 12:35:55",1
12372,"Poljana","2020-01-14 12:35:55","2020-01-14 12:35:55",1
12373,"Simićevo","2020-01-14 12:35:55","2020-01-14 12:35:55",1
12374,"Žabari","2020-01-14 12:35:55","2020-01-14 12:35:55",1
12375,"Porodin","2020-01-14 12:35:55","2020-01-14 12:35:55",1
14000,"Valjevo","2020-01-14 12:36:41","2020-01-14 12:36:41",1
14201,"Brankovina","2020-01-14 12:36:53","2020-01-14 12:36:53",1
14202,"Rajković","2020-01-14 12:36:53","2020-01-14 12:36:53",1
14203,"Dračić","2020-01-14 12:36:53","2020-01-14 12:36:53",1
14204,"Divčibare","2020-01-14 12:36:53","2020-01-14 12:36:53",1
14205,"Lelić","2020-01-14 12:36:53","2020-01-14 12:36:53",1
14206,"Poćuta","2020-01-14 12:36:53","2020-01-14 12:36:53",1
14207,"Pećka","2020-01-14 12:36:53","2020-01-14 12:36:53",1
14210,"Ub","2020-01-14 12:36:53","2020-01-14 12:36:53",1
14211,"Radljevo","2020-01-14 12:36:53","2020-01-14 12:36:53",1
14212,"Brgule","2020-01-14 12:36:53","2020-01-14 12:36:53",1
14213,"Pambukovica","2020-01-14 12:36:54","2020-01-14 12:36:54",1
14214,"Banjani","2020-01-14 12:36:54","2020-01-14 12:36:54",1
14221,"Popučke","2020-01-14 12:36:55","2020-01-14 12:36:55",1
14222,"Divci","2020-01-14 12:36:55","2020-01-14 12:36:55",1
14223,"Slovac","2020-01-14 12:36:55","2020-01-14 12:36:55",1
14224,"Lajkovac","2020-01-14 12:36:55","2020-01-14 12:36:55",1
14225,"Bogovađa","2020-01-14 12:36:55","2020-01-14 12:36:55",1
14226,"Jabučje","2020-01-14 12:36:55","2020-01-14 12:36:55",1
14240,"Ljig","2020-01-14 12:36:56","2020-01-14 12:36:56",1
14242,"Mionica","2020-01-14 12:36:56","2020-01-14 12:36:56",1
