924,"Ogledalo 3mm, fazeta 10mm, 750x360mm 105 komada.","M2",28.3500000000,1311.1111111111,37170.00,20.00,7434.00,44604.00,394
925,"Ogledalo 4mm KP, 1350x227mm 5 komada.","M2",1.5500000000,1416.0000000000,2194.80,20.00,438.96,2633.76,394
926,"Ogledalo 3mm, fazeta 10mm, 310x830mm 155 komada.","M2",39.8400000000,1331.3504016064,53041.00,20.00,10608.20,63649.20,394
927,"Staklo flot 4mm, 6 rupa fi 7mm, 341x454mm 200 komada.","M2",31.2000000000,1985.5769230769,61950.00,20.00,12390.00,74340.00,394
928,"Staklo flot 3mm sa KP obradom.","M2",1.6100000000,991.6700000000,1596.59,20.00,319.32,1915.91,395
929,"Ogledalo 4mm KP, dimenzije 1553x293mm 5 komada.","M2",2.3000000000,1412.9202898551,3249.72,20.00,649.94,3899.66,396
930,"Pampleks staklo 3.3.1mm","M2",1.6430000000,3833.3300000000,6298.16,20.00,1259.63,7557.79,397
931,"Uramljivanje u ram serije 01.","M",1.1200000000,408.3300000000,457.33,20.00,91.47,548.80,398
932,"Uramljivanje u ram serije 09.","M",3.1600000000,491.6700000000,1553.68,20.00,310.74,1864.42,398
933,"Staklo 2mm ugrađeno u ram.","M2",0.1000000000,1100.0000000000,110.00,20.00,22.00,132.00,398
934,"Antirefleks staklo 2mm ugrađeno u ram.","M2",0.2800000000,2520.0000000000,705.60,20.00,141.12,846.72,398
935,"Kartonski paspartu","M2",0.2800000000,1325.0000000000,371.00,20.00,74.20,445.20,398
936,"Zamena kartonskog paspartua.","M2",0.4800000000,2703.0000000000,1297.44,20.00,259.49,1556.93,398
937,"Usluga prepakivanja ramova A4 formata.","HOUR",0.5000000000,1200.0000000000,600.00,20.00,120.00,720.00,398
938,"Zamena polupanog katedral stakla debljine 4mm.","M2",6.8300000000,2159.5888238165,14749.99,20.00,2950.00,17699.99,399
942,"Slikarsko platno 500x600mm.","PCS",10.0000000000,458.3300000000,4583.30,20.00,916.66,5499.96,400
943,"Slikarsko platno 500x700mm.","PCS",10.0000000000,500.0000000000,5000.00,20.00,1000.00,6000.00,400
944,"Slikarsko platno 300x600mm.","PCS",10.0000000000,300.0000000000,3000.00,20.00,600.00,3600.00,400
945,"Uramljivanje u ram serije 01","M",2.7000000000,408.3333333333,1102.50,20.00,220.50,1323.00,401
946,"Staklo 2mm ugrađeno u ram.","M2",0.4500000000,1100.0000000000,495.00,20.00,99.00,594.00,401
947,"Reparacija troslojnog termoizolacionog stakla Solar 4mm+16+flot 4mm+16+Elow 4mm.","M2",4.7500000000,9315.7894736842,44250.00,20.00,8850.00,53100.00,402
948,"Termoizolaciono staklo Solar 4mm+18+Flot 4mm","M2",2.4320000000,2478.0000000000,6026.50,20.00,1205.30,7231.80,403
949,"Termoizolaciono staklo Satinirano 4mm+18+flot 4mm.","M2",0.4000000000,3080.0000000000,1232.00,20.00,246.40,1478.40,403
950,"Termoizolaciono staklo Solar 4mm+18+Flot 4mm","M2",10.1100000000,2478.0000000000,25052.58,20.00,5010.52,30063.10,403
951,"Termoizolaciono staklo Satinirano 4mm+L+flot 4mm.","M2",1.0480000000,3080.0000000000,3227.84,20.00,645.57,3873.41,403
952,"Troslojno termoizolaciono staklo Elow 4mm+16+Flot 4mm+16+Solar 4mm.","M2",5.8680000000,3894.0000000000,22849.99,20.00,4570.00,27419.99,403
953,"Troslojno termoizolaciono staklo Elow 4mm+16+Saten 4mm+16+Solar 4mm.","M2",0.4000000000,4720.0000000000,1888.00,20.00,377.60,2265.60,403
954,"Termoizolaciono staklo Solar 4mm+16+Flot 4mm","M2",6.1660000000,2478.0000000000,15279.35,20.00,3055.87,18335.22,404
955,"Termoizolaciono staklo Elow 4mm+16+Flot 4mm.","M2",2.9160000000,2124.0000000000,6193.58,20.00,1238.72,7432.30,404
956,"Termoizolaciono staklo Elow 4mm+16+Delta 4mm.","M2",0.9960000000,2478.0000000000,2468.09,20.00,493.62,2961.71,404
957,"Termoizolaciono staklo Flot 4mm+16+Elow 4mm.","M2",0.4790000000,2124.0000000000,1017.40,20.00,203.48,1220.88,405
958,"Termoizolaciono staklo Katedral 4mm+16+Elow 4mm.","M2",0.2920000000,2478.0000000000,723.58,20.00,144.72,868.30,405
959,"Termoizolaciono staklo Solar 4mm+16+Flot 4mm","M2",1.4490000000,2478.0000000000,3590.62,20.00,718.12,4308.74,405
960,"Termoizolaciono staklo Elow 4mm+16+Flot 4mm.","M2",4.6410000000,2124.0000000000,9857.48,20.00,1971.50,11828.98,405
961,"Termoizolaciono staklo Elow 4mm+16+Delta 4mm.","M2",4.2330000000,2478.0000000000,10489.37,20.00,2097.87,12587.24,405
962,"Termoizolaciono staklo Elow 4mm+16+Satinirano 4mm","M2",0.3350000000,3080.0000000000,1031.80,20.00,206.36,1238.16,405
963,"Staklo flot 6mm rezano na meru.","M2",5.7020000000,1416.0000000000,8074.03,20.00,1614.81,9688.84,406
964,"Termoizolaciono staklo Grizl 4mm+16+Flot 4mm.","M2",0.8420000000,5460.0000000000,4597.32,20.00,919.46,5516.78,407
965,"Ogledalo 4mm KP, 1414x257mm 450 komada.","M2",165.1500000000,1398.6376021798,230985.00,20.00,46197.00,277182.00,408
973,"WORK STAT. M422+LCD 10,4 (Radna jedinica od mašine za obradu stakla marke BOVONE MINI MAXI 371 s.n. 00015504)","PCS",1.0000000000,300.0000000000,300.00,0.00,0.00,300.00,416
974,"Termoizolaciono staklo Flot 4mm+16+Elow 4mm.","M2",38.0480000000,2065.0000000000,78569.12,20.00,15713.82,94282.94,417
975,"Termoizolaciono staklo Solar 4mm+16+Flot 4mm","M2",2.7710000000,2478.0000000000,6866.54,20.00,1373.31,8239.85,418
976,"Termoizolaciono staklo Flot 4mm+16+Elow 4mm.","M2",0.6120000000,2124.0000000000,1299.89,20.00,259.98,1559.87,418
977,"Staklo flot 6mm KP.","M2",15.7710000000,2193.8875150593,34599.80,20.00,6919.96,41519.76,419
978,"Termoizolaciono staklo Solar 4mm+18+Flot 4mm","M2",1.2100000000,2478.0000000000,2998.38,20.00,599.68,3598.06,420
979,"Termoizolaciono staklo Flot 4mm+18+Flot 4mm","M2",0.2340000000,1888.0000000000,441.79,20.00,88.36,530.15,420
980,"Termoizolaciono staklo Flot 4mm+16+Elow 4mm.","M2",2.6030000000,2065.0000000000,5375.20,20.00,1075.04,6450.24,421
981,"Termoizolaciono staklo Delta 4mm+16+Flot 4mm.","M2",3.6840000000,2242.0000000000,8259.53,20.00,1651.91,9911.44,421
982,"Široke Bele ukrasne lajsne za izo staklo.","M",8.6800000000,826.0000000000,7169.68,20.00,1433.94,8603.62,421
983,"Staklo flot 4mm.","M2",2.1100000000,1200.0000000000,2532.00,20.00,506.40,3038.40,422
984,"Ogledalo 3mm sa fazetom 10mm.","M2",0.8960000000,2597.6562500000,2327.50,20.00,465.50,2793.00,423
985,"Termoizolaciono staklo Solar 4mm+16+Flot 4mm","M2",16.2060000000,2478.0000000000,40158.47,20.00,8031.69,48190.16,424
986,"Uramljivanje u ram serije 06.","M",1.7200000000,491.6700000000,845.67,20.00,169.13,1014.80,425
987,"Ogledalo 4mm KP, 1414x257mm 450 komada.","M2",165.1500000000,1398.6376021798,230985.00,20.00,46197.00,277182.00,426
988,"Staklo flot 6mm.","M2",2.6140000000,1800.0000000000,4705.20,20.00,941.04,5646.24,427
989,"Usluga KP obarde stakla debljine do 6mm.","M",18.2800000000,100.0000000000,1828.00,20.00,365.60,2193.60,427
990,"Usluga bušenja rupa na staklu prečnika 35mm.","PCS",12.0000000000,200.0000000000,2400.00,20.00,480.00,2880.00,427
991,"Usluga bušenja rupa na staklu prečnika 7mm.","PCS",8.0000000000,75.0000000000,600.00,20.00,120.00,720.00,427
992,"Staklo flot 10mm Kaljeno sa Kp obradom.","M2",3.1680000000,11800.0000000000,37382.40,20.00,7476.48,44858.88,428
993,"Usluga izrade ureza 300x400mm na staklu.","PCS",1.0000000000,2950.0000000000,2950.00,20.00,590.00,3540.00,428
994,"Usluga bušenja rupa na staklu prečnika 18mm.","PCS",7.0000000000,180.0000000000,1260.00,20.00,252.00,1512.00,428
995,"L\"\" konektor.\"","PCS",7.0000000000,1500.0000000000,10500.00,20.00,2100.00,12600.00,428
996,"Staklo flot 6mm rezano na meru.","M2",4.1170000000,1800.0000000000,7410.60,20.00,1482.12,8892.72,429
997,"Usluga KP obrade stakla debljine 6mm.","M",7.4760000000,100.0000000000,747.60,20.00,149.52,897.12,429
998,"Usluga KP obrade na nepravilnim oblicima stakla.","M",4.4400000000,200.0000000000,888.00,20.00,177.60,1065.60,429
999,"Staklo pampleks 331mm.","M2",0.2600000000,3833.3300000000,996.67,20.00,199.33,1196.00,430
1000,"Staklo sivi Parsol 6mm.","M2",3.9960000000,2725.0000000000,10889.10,20.00,2177.82,13066.92,431
1001,"Usluga KP obrade stakla debljine 6mm.","M",24.5840000000,100.0000000000,2458.40,20.00,491.68,2950.08,431
1002,"Usluga bušenja rupa na staklu prečnika 35mm.","PCS",16.0000000000,188.8000000000,3020.80,20.00,604.16,3624.96,431
1003,"Usluga bušenja rupa na staklu prečnika 7mm.","PCS",16.0000000000,70.8000000000,1132.80,20.00,226.56,1359.36,431
1004,"Termoizolaciono staklo Flot 4mm+16+Flot 4mm.","M2",16.6870000000,1888.0000000000,31505.06,20.00,6301.01,37806.07,432
1005,"Ogledalo 4mm KP, 1500x445mm 50 komada.","M2",33.5500000000,1389.2697466468,46610.00,20.00,9322.00,55932.00,433
1006,"Ogledalo 4mm KP, 1500x223mm 100 komada.","M2",33.8000000000,1396.4497041420,47200.00,20.00,9440.00,56640.00,433
1007,"Staklo Parsol bronza 4mm KP, 6 rupa fi 7mm, 340x340mm 200 komada.","M2",23.4000000000,2723.0769230769,63720.00,20.00,12744.00,76464.00,433
1008,"Ogledalo 4mm KP, 1600x460mm 1 komad.","M2",0.7800000000,1416.0000000000,1104.48,20.00,220.90,1325.38,434
1009,"Termoizolaciono staklo Flot 4mm+16+Flot 4mm.","M2",25.1800000000,1888.0000000000,47539.84,20.00,9507.97,57047.81,435
1010,"Termoizolaciono staklo Flot 4mm+16+Elow 4mm.","M2",9.7850000000,2124.0000000000,20783.34,20.00,4156.67,24940.01,436
1011,"Termoizolaciono staklo Delta 4mm+16+Elow 4mm.","M2",0.7660000000,2478.0000000000,1898.15,20.00,379.63,2277.78,436
1012,"Usluga Peskarenja stakla.","M2",1.6300000000,826.0000000000,1346.38,20.00,269.28,1615.66,436
1013,"Usluga Peskarenja stakla sa motivom.","M2",0.3800000000,2006.0000000000,762.28,20.00,152.46,914.74,436
1014,"Zamena polupanog termoizolacionog stakla 4+12+4mm.","M2",1.2400000000,3785.3494623656,4693.83,20.00,938.77,5632.60,437
1015,"Termoizolaciono staklo Solar 4mm+18+Flot 4mm","M2",7.9770000000,2478.0000000000,19767.01,20.00,3953.40,23720.41,438
1016,"Termoizolaciono staklo Flot 4+6+Flot 4mm","M2",1.1340000000,2708.3330000000,3071.25,20.00,614.25,3685.50,439
1017,"Termoizolaciono staklo Katedral 4mm+16+Elow 4mm.","M2",2.4000000000,2478.0000000000,5947.20,20.00,1189.44,7136.64,440
1018,"Termoizolaciono staklo Solar 4mm+16+Flot 4mm","M2",5.0850000000,2478.0000000000,12600.63,20.00,2520.13,15120.76,440
1019,"Termoizolaciono staklo Elow 4mm+16+Delta 4mm.","M2",1.2960000000,2478.0000000000,3211.49,20.00,642.30,3853.79,440
1020,"Troslojno termoizolaciono staklo Elow 4mm+12+Flot 4mm+9+Katedral 4mm.","M2",5.9160000000,3894.0000000000,23036.90,20.00,4607.38,27644.28,440
1021,"Termoizolaciono staklo Elow 4mm+16+Delta 4mm.","M2",0.7780000000,2478.0000000000,1927.88,20.00,385.58,2313.46,440
1022,"Termoizolaciono staklo Delta 4mm+16+Elow 4mm.","M2",1.2330000000,2478.0000000000,3055.37,20.00,611.07,3666.44,440
1023,"Slikarsko platno 400x500mm.","PCS",8.0000000000,375.0000000000,3000.00,20.00,600.00,3600.00,441
1024,"Termoizolaciono staklo Flot 4mm+16+Elow 4mm.","M2",1.0690000000,2065.0000000000,2207.49,20.00,441.50,2648.98,442
1025,"Termoizolaciono staklo Flot 4mm+16+Flot 4mm.","M2",1.1970000000,1888.0000000000,2259.94,20.00,451.99,2711.93,442
1026,"Termoizolaciono staklo Delta 4mm+16+Flot 4mm.","M2",0.2000000000,2242.0000000000,448.40,20.00,89.68,538.08,442
1027,"Termoizolaciono staklo Solar 4mm+16+Flot 4mm","M2",2.0200000000,2478.0000000000,5005.56,20.00,1001.11,6006.67,443
1028,"Termoizolaciono staklo Elow 4mm+16+Satinirano 4mm","M2",0.2750000000,3080.0000000000,847.00,20.00,169.40,1016.40,443
1029,"Slikarsko platno 400x500mm.","PCS",10.0000000000,375.0000000000,3750.00,20.00,750.00,4500.00,444
1030,"Slikarsko platno 500x700mm.","PCS",20.0000000000,500.0000000000,10000.00,20.00,2000.00,12000.00,444
1031,"Kartonski paspartu.","M2",0.1000000000,1325.0000000000,132.50,20.00,26.50,159.00,445
1032,"Staklo 2mm ugrađeno u ram.","M2",0.2600000000,1100.0000000000,286.00,20.00,57.20,343.20,445
1033,"Uramljivanje u ram serije 09.","M",1.1000000000,491.6666666667,540.83,20.00,108.17,649.00,445
1034,"Uramljivanje slika u ram serije 03.","M",1.7800000000,491.6666666667,875.17,20.00,175.03,1050.20,445
1035,"Termoizolaciono staklo Flot 4+6+Flot 4mm","M2",1.1340000000,2166.6700000000,2457.00,20.00,491.40,2948.40,446
1036,"Ogledalo 4mm KP, 1414x257mm 15 komada.","M2",5.5100000000,1397.3684210526,7699.50,20.00,1539.90,9239.40,447
1037,"Ogledalo 4mm KP, 1500x223mm 5 komada.","M2",1.6900000000,1396.4497041420,2360.00,20.00,472.00,2832.00,447
1038,"Staklo flot 4mm KP, bušenje 5 rupa po staklu prečnika 7mm, dimenzije 656x220mm 5 komada.","M2",0.7300000000,1861.3242009132,1358.77,20.00,271.75,1630.52,447
1039,"Staklo flot 4mm KP, bušenje 6 rupa po staklu prečnika 7mm, dimenzije 1424x220mm 5 komada.","M2",1.5900000000,1404.8689727463,2233.74,20.00,446.75,2680.49,447
1040,"Kartonski paspartu.","M2",0.1400000000,1325.0000000000,185.50,20.00,37.10,222.60,448
1041,"Staklo Antirefleks 2mm ugrađeno u ram.","M2",0.1400000000,2520.0000000000,352.80,20.00,70.56,423.36,448
1042,"Uramljivanje u ram serije 01.","M",1.5200000000,408.3333333333,620.67,20.00,124.13,744.80,448
1043,"Ogledalo 3mm sa fazetom 10mm, 750x360mm 50 komada.","M2",13.5000000000,1311.1111111111,17700.00,20.00,3540.00,21240.00,449
1044,"Ogledalo 4mm KP, 1500x223mm 160 komada.","M2",54.0800000000,1396.4497041420,75520.00,20.00,15104.00,90624.00,449
1045,"Staklo Parsol bronza 5mm KP 695x500mm 50 komada.","M2",17.5000000000,2029.6000000000,35518.00,20.00,7103.60,42621.60,449
1046,"Staklo flot 6mm KP.","M2",3.0240000000,1416.0000000000,4281.98,20.00,856.40,5138.38,450
1047,"Usluga bušenja rupa na staklu prečnika 7mm.","PCS",20.0000000000,29.5000000000,590.00,20.00,118.00,708.00,450
1048,"Usluga bušenja rupa na staklu prečnika 26mm.","PCS",20.0000000000,59.0000000000,1180.00,20.00,236.00,1416.00,450
1049,"Termoizolaciono staklo Flot 4mm+16+Elow 4mm.","M2",3.5540000000,2065.0000000000,7339.01,20.00,1467.80,8806.81,451
1050,"Termoizolaciono staklo Solar 4mm+16+Flot 4mm","M2",9.0040000000,2478.0000000000,22311.91,20.00,4462.38,26774.29,452
1051,"Termoizolaciono staklo Delta 4mm+16+Elow 4mm.","M2",4.7370000000,2478.0000000000,11738.29,20.00,2347.66,14085.95,452
1052,"Staklo flot 6mm sa KP obradom.","M2",4.4930000000,2798.9836041249,12575.83,20.00,2515.17,15091.00,453
1053,"Satinirano staklo 4mm.","M2",1.3610000000,2700.0000000000,3674.70,20.00,734.94,4409.64,453
1054,"Ogledalo 4mm KP, 1447x397mm 100 komada.","M2",57.8000000000,1416.0000000000,81844.80,20.00,16368.96,98213.76,454
1055,"Ogledalo 3mm sa fazetom 10 mm, 830x310mm 100 komada.","M2",25.7000000000,1331.5175097276,34220.00,20.00,6844.00,41064.00,454
1056,"Ogledalo 4mm KP, 1500x223mm 200 komada.","M2",67.6000000000,1396.4497041420,94400.00,20.00,18880.00,113280.00,454
1057,"Ogledalo 4mm KP, 1553x293mm 100 komada.","M2",45.9000000000,1416.0000000000,64994.40,20.00,12998.88,77993.28,454
1058,"Uramljivanje u ram serije 09.","M",11.0600000000,491.6666666667,5437.83,20.00,1087.57,6525.40,455
1059,"Kartonski paspartu.","M2",0.9800000000,1325.0000000000,1298.50,20.00,259.70,1558.20,455
1060,"Staklo 2mm ugrađeno u ramove.","M2",0.9800000000,1100.0000000000,1078.00,20.00,215.60,1293.60,455
1061,"Staklo flot 4mm KP sa bušenjem rupa fi 7mm, 444x341mm 200 komada.","M2",30.6000000000,2007.5424836601,61430.80,20.00,12286.16,73716.96,456
1062,"Staklo flot 4mm KP sa bušenjem rupa fi 7mm, 410x540mm 200 komada.","M2",44.6000000000,1115.4439461883,49748.80,20.00,9949.76,59698.56,456
1063,"Kaljeno staklo flot 4mm KP sa bušenjem rupa fi 7mm 664x549mm 50 komada.","M2",18.3500000000,1899.5749318801,34857.20,20.00,6971.44,41828.64,456
1064,"Kaljeno staklo flot 4mm sa bušenjem rupa fi 7mm 664x243mm 50 komada.","M2",8.1500000000,1779.4110429448,14502.20,20.00,2900.44,17402.64,456
1065,"Staklo flot 4mm KP 315x535mm 5 komada.","M2",0.8500000000,850.9901960784,723.34,20.00,144.67,868.01,456
1066,"Staklo flot 4mm KP sa bušenjem rupa fi 7mm 410x540mm 5 komada.","M2",1.1200000000,1110.4613095238,1243.72,20.00,248.74,1492.46,456
1067,"Staklo flot 4mm KP sa bušenjem rupa fi 7mm 341x454mm 5 komada.","M2",0.7800000000,1985.5769230769,1548.75,20.00,309.75,1858.50,456
1068,"Ogledalo 4mm KP 1414x257mm 5 komada.","M2",1.8400000000,1394.8369565217,2566.50,20.00,513.30,3079.80,456
1069,"Ogledalo 4mnm KP 1500x223mm 5 komada.","M2",1.6900000000,1396.4497041420,2360.00,20.00,472.00,2832.00,456
1070,"Ogledalo 3mm fazeta 10mm.","M2",9.0410000000,1298.0000000000,11735.22,20.00,2347.04,14082.26,457
1071,"Ogledalo 4mm KP.","M2",1.8520000000,1416.0000000000,2622.43,20.00,524.49,3146.92,457
1072,"Termoizolaciono staklo Solar 4mm+16+Flot 4mm","M2",13.3000000000,2478.0000000000,32957.40,20.00,6591.48,39548.88,458
1073,"Termoizolaciono staklo Satinirano 4mm+16+Elow 4mm.","M2",0.8440000000,3081.0000000000,2600.36,20.00,520.07,3120.43,458
1074,"Termoizolaciono staklo Flot 4mm+16+Elow 4mm.","M2",6.1380000000,2065.0000000000,12674.97,20.00,2534.99,15209.96,459
1075,"Termoizolaciono staklo Solar 4mm+18+Flot 4mm","M2",1.2140000000,2478.0000000000,3008.29,20.00,601.66,3609.95,460
1076,"Termoizolaciono staklo Flot 4mm+18+Flot 4mm.","M2",0.9500000000,1888.0000000000,1793.60,20.00,358.72,2152.32,460
1077,"Termoizolaciono staklo Flot 4mm+L+Flot 4mm.","M2",3.2760000000,1888.0000000000,6185.09,20.00,1237.02,7422.11,460
1078,"Termoizolaciono staklo Solar 4mm+L+Flot 4mm","M2",1.6380000000,2478.0000000000,4058.96,20.00,811.79,4870.75,460
1079,"Termoizolaciono staklo Solar 4mm+16+Flot 4mm","M2",0.5350000000,2478.0000000000,1325.73,20.00,265.15,1590.88,460
1080,"Termoizolaciono staklo Flot 4mm+18+Solar 4mm.","M2",4.0180000000,2478.0000000000,9956.60,20.00,1991.32,11947.92,460
1081,"Termoizolaciono staklo Griz 4mm+18+Flot 4mm","M2",0.2520000000,2242.0000000000,564.98,20.00,113.00,677.98,460
1082,"Termoizolaciono staklo Pampleks 3.3.1mm+14,5+Flot 3mm KP+14,5+Solar 4mm.","M2",37.3950000000,6254.0000000000,233868.33,20.00,46773.67,280642.00,460
1083,"Troslojno termoizolaciono staklo Elow 4mm+16+Flot 4mm+16+Solar 4mm.","M2",5.6670000000,3894.0000000000,22067.30,20.00,4413.46,26480.76,460
1084,"Usluga Peskarenja stakla.","M2",0.2590000000,826.0000000000,213.93,20.00,42.79,256.72,460
1085,"Uramljivanje u ram serije 10.","M",3.3300000000,541.6666666667,1803.75,20.00,360.75,2164.50,461
1086,"Uramljivanje u ram serije 15.","M",3.8500000000,1375.0000000000,5293.75,20.00,1058.75,6352.50,461
1087,"Pampleks staklo 3.3.1mm","M2",0.3600000000,3833.3330000000,1380.00,20.00,276.00,1656.00,462
1088,"Staklo flot 4mm KP, 181x425mm 100 komada.","M2",7.8000000000,1090.7435897436,8507.80,20.00,1701.56,10209.36,463
1089,"Staklo Flot 4mm KP, 544x316mm 100 komada.","M2",17.4000000000,851.0919540230,14809.00,20.00,2961.80,17770.80,463
1090,"Staklo Flot 4mm KP, 315x535mm 200 komada.","M2",34.0000000000,850.9882352941,28933.60,20.00,5786.72,34720.32,463
1091,"Satinirano staklo 4mm KP sa bušenjem rupa fi 7mm, 397x493mm 100 komada.","M2",19.8000000000,2545.9393939394,50409.60,20.00,10081.92,60491.52,463
1092,"Ogledalo 3mm sa fazetom 10mm.","M2",1.2350000000,1298.0000000000,1603.03,20.00,320.61,1923.64,464
1093,"Ogledalo 4mm KP.","M2",3.6830000000,1416.0000000000,5215.13,20.00,1043.03,6258.16,464
1094,"Staklo flot 4mm rezano na meru.","M2",1.0000000000,1440.0000000000,1440.00,20.00,288.00,1728.00,465
1095,"Ogledalo 4mm sa fazetom 20mm.","M2",0.5800000000,2715.5172413793,1575.00,20.00,315.00,1890.00,466
1096,"Staklo Flot 4mm KP sa bušenjem rupa fi 7mm 656x220mm 50 komada.","M2",7.3000000000,1861.3287671233,13587.70,20.00,2717.54,16305.24,467
1097,"Staklo Flot 4mm KP sa bušenjem rupa fi 7mm 1424x220mm 50 komada.","M2",15.8500000000,1409.2996845426,22337.40,20.00,4467.48,26804.88,467
1098,"Staklo Parsol bronza 4mm KP sa bušenjem rupa fi 7mm 480x400mm 200 komada.","M2",38.8000000000,2068.0412371134,80240.00,20.00,16048.00,96288.00,467
1099,"Ogledalo 4mm KP 1350x227mm 100 komada.","M2",31.0000000000,1416.0000000000,43896.00,20.00,8779.20,52675.20,467
1100,"Ogledalo 4mm KP 1598x318mm 50 komada.","M2",25.8000000000,1416.0000000000,36532.80,20.00,7306.56,43839.36,467
1101,"Ogledalo 4mm KP 1500x445mm 5 komada.","M2",3.3600000000,1387.2023809524,4661.00,20.00,932.20,5593.20,467
1102,"Ogledalo 3mm sa fazetom 10mm.","M2",1.6850000000,1298.0000000000,2187.13,20.00,437.43,2624.56,468
1103,"Staklo flot 6mm KP.","M2",0.2570000000,1416.0000000000,363.91,20.00,72.78,436.69,468
1104,"Staklo Flot 4mm KP.","M2",0.4790000000,850.7800000000,407.52,20.00,81.50,489.02,468
1105,"Ogledalo 3mm rezano na meru, dimenzije 68x68mm 600 komada.","M2",6.0000000000,1666.6666666667,10000.00,20.00,2000.00,12000.00,469
1106,"Staklo flot 4mm reparacija.","M2",1.6740000000,3136.7300000000,5250.89,20.00,1050.18,6301.07,470
1107,"Termoizolaciono staklo Elow 4mm+16+Delta 4mm.","M2",3.3950000000,2478.0000000000,8412.81,20.00,1682.56,10095.37,471
1108,"Termoizolaciono staklo Katedral 4mm+16+Elow 4mm.","M2",1.2150000000,2478.0000000000,3010.77,20.00,602.15,3612.92,471
1109,"Termoizolaciono staklo Solar 4mm+16+Flot 4mm","M2",13.1030000000,2478.0000000000,32469.23,20.00,6493.85,38963.08,471
1110,"Termoizolaciono staklo Flot 4mm+16+Elow 4mm.","M2",2.1950000000,2065.0000000000,4532.68,20.00,906.53,5439.20,472
1111,"Termoizolaciono staklo Griz 4mm+16+Elow 4mm.","M2",0.6080000000,2419.0000000000,1470.75,20.00,294.15,1764.90,472
1112,"Termoizolaciono staklo Flot 4mm+16+Flot 4mm.","M2",0.5150000000,1888.0000000000,972.32,20.00,194.46,1166.78,472
1113,"Usluga KP obrade na nepravilnim oblicima stakla.","M",16.0500000000,142.4000000000,2285.52,20.00,457.10,2742.62,473
1114,"Usluga izrade fazete do 10mm na staklu.","M",3.8000000000,120.0000000000,456.00,20.00,91.20,547.20,473
1115,"Španovanje platna na blind ramove.","M",10.0600000000,180.0000000000,1810.80,20.00,362.16,2172.96,474
1116,"Izrada i ugradnja fiksnih staklenih paravana od kaljenog stakla debljine 8mm.","M2",8.2010000000,10896.6638214852,89363.54,0.00,0.00,89363.54,475
1117,"Izrada i ugradnja fiksnog staklenog paravana od kaljenog stakla debljine 8mm.","M2",2.3260000000,9604.8495270851,22340.88,0.00,0.00,22340.88,475
1118,"Izrada i ugradnja staklenih vrata od kaljenog i peskarenog stakla debljine 8mm.","M2",1.6880000000,15115.9004739336,25515.64,0.00,0.00,25515.64,475
1119,"Izrada i ugradnja staklene tuš kabine od kaljenog i peskarenog stakla debljine 8mm sa kliznim mehanizmom.","M2",2.8340000000,15766.3267466478,44681.77,0.00,0.00,44681.77,475
1120,"Termoizolaciono staklo Solar 4mm+16+Flot 4mm","M2",1.0430000000,2478.0000000000,2584.55,20.00,516.91,3101.46,476
1121,"Termoizolaciono staklo Flot 4mm+12+Flot 4mm.","M2",1.9400000000,1888.0000000000,3662.72,20.00,732.54,4395.26,476
1122,"Termoizolaciono staklo Flot 4mm+16+elow 4mm.","M2",1.5100000000,4296.3189845475,6487.44,20.00,1297.49,7784.93,477
1123,"Radni sat.","HOUR",1.0000000000,833.3333333333,833.33,20.00,166.67,1000.00,477
1124,"Ogledalo 4mm KP, 1500x223mm 205 komada.","M2",69.2900000000,1396.4497041420,96760.00,20.00,19352.00,116112.00,478
1125,"Ogledalo 4mm KP, 1598x318mm 50 komada.","M2",25.8000000000,1416.0000000000,36532.80,20.00,7306.56,43839.36,478
1126,"Ogledalo 3mm sa fazetom 10mm, 310x830mm 50 komada.","M2",12.8500000000,1331.5175097276,17110.00,20.00,3422.00,20532.00,478
1127,"Ogledalo 4mm KP, 775x789mm 1 komad.","M2",0.6200000000,1404.5833333333,870.84,20.00,174.17,1045.01,478
1128,"Staklo Parsol bronza 4mm KP, 376x290mm 1 komad.","M2",0.1100000000,1651.9696969697,181.72,20.00,36.34,218.06,478
1129,"Satinirano staklo 4mm 790x390mm.","M2",0.3400000000,1652.0000000000,561.68,20.00,112.34,674.02,479
1130,"Usluga bušenja rupa na staklu fi 7mm.","PCS",2.0000000000,29.5000000000,59.00,20.00,11.80,70.80,479
1131,"Staklo parsol bronza 4mm rezano na meru.","M2",2.8080000000,2363.5600000000,6636.88,20.00,1327.38,7964.26,480
1132,"Staklo 2mm ugrađeno u ram.","M2",0.3400000000,1540.0000000000,523.60,20.00,104.72,628.32,481
1133,"Uramljivanje u ram serije 03.","M",2.7200000000,491.6666666667,1337.33,20.00,267.47,1604.80,482
1134,"Kartonski paspartu.","M2",0.2000000000,1325.0000000000,265.00,20.00,53.00,318.00,482
1135,"Staklo Antirefleks 2mm ugrađeno u ram.","M2",0.2000000000,2520.0000000000,504.00,20.00,100.80,604.80,482
1136,"Termoizolaciono staklo Delta 4mm+16+Flot 4mm.","M2",3.1190000000,3138.8000000000,9789.92,20.00,1957.98,11747.90,483
1137,"Staklo flot 8mm Kaljeno sa KP obradom, prečnik 1000mm.","M2",1.1000000000,4875.6818181818,5363.25,20.00,1072.65,6435.90,484
